iso_code;continent;location;date;new_cases;total_cases;new_deaths;total_deaths
SLE;Africa;Sierra Leone;2021-08-13;1.0;6333.0;0.0;121.0
BHR;Asia;Bahrain;2022-04-03;681.0;556241.0;0.0;1471.0
AZE;Asia;Azerbaijan;2020-09-07;89.0;37418.0;3.0;551.0
ZAF;Africa;South Africa;2021-04-11;931.0;1558458.0;66.0;53322.0
PHL;Asia;Philippines;2022-01-01;3507.0;2847486.0;41.0;51545.0
CHE;Europe;Switzerland;2021-07-01;172.0;703176.0;0.0;10773.0
CPV;Africa;Cape Verde;2020-05-31;14.0;435.0;0.0;4.0
DMA;North America;Dominica;2021-10-03;71.0;3673.0;1.0;22.0
TGO;Africa;Togo;2020-12-29;28.0;3604.0;0.0;68.0
DOM;North America;Dominican Republic;2021-10-06;746.0;362849.0;0.0;4056.0
LIE;Europe;Liechtenstein;2020-09-19;1.0;113.0;0.0;1.0
MNP;Oceania;Northern Mariana Islands;2020-12-25;;;;
MKD;Europe;North Macedonia;2022-04-15;96.0;308390.0;1.0;9261.0
CMR;Africa;Cameroon;2021-12-28;691.0;109367.0;0.0;1851.0
COL;South America;Colombia;2021-03-10;3588.0;2285960.0;97.0;60773.0
BGR;Europe;Bulgaria;2020-08-13;0.0;13893.0;0.0;482.0
NZL;Oceania;New Zealand;2020-09-14;3.0;1801.0;0.0;24.0
GMB;Africa;Gambia;2020-10-01;5.0;3584.0;1.0;113.0
VAT;Europe;Vatican;2020-08-24;0.0;12.0;;
ARG;South America;Argentina;2020-09-23;12625.0;664799.0;424.0;14376.0
TTO;North America;Trinidad and Tobago;2022-04-16;223.0;142076.0;2.0;3800.0
NER;Africa;Niger;2020-08-18;0.0;1167.0;0.0;69.0
LIE;Europe;Liechtenstein;2020-07-11;0.0;85.0;0.0;1.0
OWID_WRL;;World;2022-02-16;2240064.0;417650753.0;12985.0;5849521.0
PYF;Oceania;French Polynesia;2021-08-12;1117.0;27036.0;3.0;184.0
ARE;Asia;United Arab Emirates;2021-01-25;3591.0;281546.0;6.0;798.0
JPN;Asia;Japan;2021-10-03;967.0;1708726.0;17.0;17732.0
MLI;Africa;Mali;2020-05-19;27.0;901.0;1.0;53.0
DOM;North America;Dominican Republic;2022-02-20;304.0;571856.0;0.0;4357.0
GGY;Europe;Guernsey;2021-03-31;;;;
MOZ;Africa;Mozambique;2021-08-19;618.0;141383.0;12.0;1773.0
STP;Africa;Sao Tome and Principe;2020-07-06;1.0;721.0;0.0;13.0
OWID_EUN;;European Union;2021-09-23;53816.0;37886470.0;700.0;766174.0
OWID_LMC;;Lower middle income;2021-05-19;332389.0;39526161.0;5419.0;608454.0
NLD;Europe;Netherlands;2021-01-18;4285.0;923249.0;50.0;13083.0
PAK;Asia;Pakistan;2020-09-30;543.0;312806.0;5.0;6484.0
TGO;Africa;Togo;2021-10-26;11.0;26011.0;0.0;242.0
BES;North America;Bonaire Sint Eustatius and Saba;2021-02-23;0.0;196.0;0.0;3.0
SUR;South America;Suriname;2020-05-20;0.0;11.0;0.0;1.0
GRC;Europe;Greece;2020-06-30;19.0;3409.0;1.0;192.0
KHM;Asia;Cambodia;2021-09-19;612.0;104094.0;13.0;2109.0
OWID_WRL;;World;2021-06-22;410295.0;179699812.0;8923.0;3883209.0
HND;North America;Honduras;2021-08-14;0.0;316235.0;0.0;8373.0
USA;North America;United States;2020-10-29;91293.0;8970325.0;988.0;228217.0
PSE;Asia;Palestine;2021-08-30;2411.0;339816.0;3.0;3675.0
GRD;North America;Grenada;2022-02-22;33.0;13565.0;0.0;214.0
CHN;Asia;China;2022-03-04;412.0;126293.0;0.0;4636.0
HRV;Europe;Croatia;2020-07-25;77.0;4792.0;5.0;133.0
OWID_NAM;;North America;2020-08-05;66173.0;5681636.0;2363.0;224899.0
BGR;Europe;Bulgaria;2021-09-17;1892.0;480777.0;79.0;19955.0
SEN;Africa;Senegal;2021-03-16;66.0;37062.0;3.0;981.0
KHM;Asia;Cambodia;2021-02-20;49.0;533.0;;
KOR;Asia;South Korea;2020-12-01;511.0;35163.0;0.0;526.0
BWA;Africa;Botswana;2021-09-03;0.0;159317.0;0.0;2276.0
MDG;Africa;Madagascar;2021-09-23;0.0;42898.0;0.0;958.0
MAC;Asia;Macao;2021-08-05;0.0;63.0;;
OWID_KOS;Europe;Kosovo;2021-03-15;1717.0;77787.0;27.0;1715.0
AIA;North America;Anguilla;2020-06-06;0.0;3.0;;
PYF;Oceania;French Polynesia;2020-10-16;224.0;3797.0;1.0;14.0
SAU;Asia;Saudi Arabia;2021-01-21;212.0;365775.0;4.0;6342.0
BEL;Europe;Belgium;2020-04-08;1209.0;23403.0;205.0;2240.0
OWID_HIC;;High income;2021-12-23;819144.0;126680232.0;3754.0;1913767.0
ECU;South America;Ecuador;2020-05-16;1296.0;32763.0;94.0;2688.0
SLE;Africa;Sierra Leone;2020-07-13;7.0;1642.0;0.0;63.0
AUS;Oceania;Australia;2021-09-28;1812.0;102723.0;23.0;1279.0
GAB;Africa;Gabon;2020-12-04;15.0;9254.0;0.0;60.0
SYC;Africa;Seychelles;2022-04-04;445.0;40866.0;0.0;164.0
SLE;Africa;Sierra Leone;2020-12-06;6.0;2426.0;0.0;74.0
PER;South America;Peru;2021-02-09;10080.0;1196778.0;824.0;109341.0
OMN;Asia;Oman;2020-08-06;427.0;80713.0;4.0;492.0
COD;Africa;Democratic Republic of Congo;2022-02-23;0.0;85876.0;0.0;1335.0
AGO;Africa;Angola;2022-01-09;467.0;89718.0;7.0;1826.0
BRN;Asia;Brunei;2021-12-30;5.0;15470.0;0.0;98.0
COK;Oceania;Cook Islands;2022-01-09;0.0;2.0;;
STP;Africa;Sao Tome and Principe;2022-01-21;13.0;5798.0;1.0;68.0
MDV;Asia;Maldives;2021-04-10;88.0;25524.0;0.0;67.0
SLB;Oceania;Solomon Islands;2022-01-11;;25.0;;
UZB;Asia;Uzbekistan;2022-01-12;1318.0;202473.0;7.0;1508.0
NCL;Oceania;New Caledonia;2020-04-15;0.0;18.0;;
TCD;Africa;Chad;2021-09-16;0.0;5021.0;0.0;174.0
KWT;Asia;Kuwait;2021-08-17;256.0;407139.0;2.0;2395.0
SGP;Asia;Singapore;2021-09-28;2236.0;91775.0;5.0;85.0
FLK;South America;Falkland Islands;2020-06-29;0.0;13.0;;
SHN;Africa;Saint Helena;2021-04-14;0.0;4.0;;
MDG;Africa;Madagascar;2021-12-07;0.0;44800.0;0.0;972.0
VCT;North America;Saint Vincent and the Grenadines;2021-08-14;0.0;2308.0;0.0;12.0
OWID_KOS;Europe;Kosovo;2021-01-21;616.0;57028.0;13.0;1433.0
OWID_EUR;;Europe;2020-05-05;22377.0;1464653.0;2142.0;143725.0
DNK;Europe;Denmark;2020-07-05;0.0;12832.0;0.0;606.0
PAN;North America;Panama;2021-02-18;708.0;334463.0;22.0;5694.0
GHA;Africa;Ghana;2020-08-17;121.0;42653.0;8.0;239.0
VCT;North America;Saint Vincent and the Grenadines;2020-08-22;0.0;58.0;;
GNB;Africa;Guinea-Bissau;2021-12-19;0.0;6456.0;0.0;149.0
FJI;Oceania;Fiji;2021-05-20;12.0;190.0;0.0;4.0
OWID_KOS;Europe;Kosovo;2020-11-17;0.0;29805.0;0.0;833.0
CAF;Africa;Central African Republic;2020-07-25;5.0;4598.0;0.0;59.0
NAM;Africa;Namibia;2022-03-13;55.0;157438.0;0.0;4014.0
EGY;Africa;Egypt;2021-10-15;869.0;316711.0;38.0;17884.0
NER;Africa;Niger;2021-07-08;3.0;5529.0;0.0;194.0
OWID_LMC;;Lower middle income;2022-02-02;331672.0;76577399.0;1633.0;1235054.0
OWID_CYN;Asia;Northern Cyprus;2021-08-28;;;;
PNG;Oceania;Papua New Guinea;2021-04-18;395.0;9738.0;7.0;89.0
GMB;Africa;Gambia;2020-11-27;3.0;3731.0;0.0;123.0
VIR;North America;United States Virgin Islands;2021-05-06;;;;
IRN;Asia;Iran;2021-08-25;39983.0;4796377.0;665.0;104022.0
SMR;Europe;San Marino;2020-06-23;0.0;713.0;0.0;42.0
SHN;Africa;Saint Helena;2021-10-27;0.0;4.0;;
LKA;Asia;Sri Lanka;2021-01-13;692.0;50229.0;3.0;247.0
MCO;Europe;Monaco;2022-02-26;0.0;9359.0;0.0;51.0
ALB;Europe;Albania;2021-01-11;376.0;63971.0;6.0;1247.0
RWA;Africa;Rwanda;2021-09-10;470.0;92025.0;5.0;1158.0
GNB;Africa;Guinea-Bissau;2020-05-05;0.0;413.0;0.0;1.0
OWID_LMC;;Lower middle income;2022-03-14;287818.0;85766360.0;646.0;1288143.0
MEX;North America;Mexico;2021-10-20;5069.0;3767758.0;422.0;285347.0
TWN;Asia;Taiwan;2021-05-12;21.0;1231.0;0.0;12.0
JAM;North America;Jamaica;2021-11-12;79.0;90005.0;9.0;2311.0
EST;Europe;Estonia;2022-03-13;1371.0;531164.0;7.0;2353.0
SGP;Asia;Singapore;2022-01-04;842.0;281596.0;3.0;832.0
GEO;Asia;Georgia;2021-11-14;3700.0;784091.0;81.0;10975.0
LAO;Asia;Laos;2020-03-25;1.0;3.0;;
CZE;Europe;Czechia;2020-06-16;47.0;10111.0;1.0;331.0
NIC;North America;Nicaragua;2022-01-11;37.0;17563.0;0.0;218.0
USA;North America;United States;2021-10-27;102569.0;45799151.0;2055.0;739729.0
CYP;Europe;Cyprus;2020-05-27;2.0;939.0;0.0;17.0
OWID_UMC;;Upper middle income;2020-11-08;92152.0;15835337.0;1782.0;540655.0
TCD;Africa;Chad;2021-02-20;18.0;3794.0;1.0;133.0
LAO;Asia;Laos;2020-06-09;0.0;19.0;;
UZB;Asia;Uzbekistan;2021-09-03;689.0;158561.0;6.0;1099.0
ITA;Europe;Italy;2020-05-06;1444.0;214457.0;369.0;29684.0
TKM;Asia;Turkmenistan;2021-07-19;;;;
NPL;Asia;Nepal;2020-05-31;171.0;1572.0;2.0;8.0
UZB;Asia;Uzbekistan;2021-01-09;45.0;77530.0;0.0;616.0
KNA;North America;Saint Kitts and Nevis;2022-03-04;2.0;5533.0;0.0;42.0
OWID_LIC;;Low income;2020-11-30;1824.0;313389.0;48.0;7993.0
SVN;Europe;Slovenia;2020-03-15;38.0;219.0;0.0;1.0
CHL;South America;Chile;2020-02-29;0.0;2.0;;
MYS;Asia;Malaysia;2021-06-04;7748.0;603122.0;86.0;3182.0
NIC;North America;Nicaragua;2022-03-25;0.0;18365.0;1.0;229.0
LCA;North America;Saint Lucia;2021-03-13;0.0;3989.0;0.0;48.0
VAT;Europe;Vatican;2021-06-10;0.0;27.0;;
CHN;Asia;China;2020-07-21;18.0;87390.0;0.0;4634.0
BEL;Europe;Belgium;2020-11-05;11128.0;479341.0;189.0;12520.0
SWE;Europe;Sweden;2021-12-27;0.0;1273313.0;0.0;15265.0
OWID_HIC;;High income;2020-07-23;87561.0;6925854.0;1367.0;345313.0
BGD;Asia;Bangladesh;2020-03-21;5.0;25.0;1.0;2.0
VGB;North America;British Virgin Islands;2021-07-25;0.0;2389.0;0.0;25.0
ARM;Asia;Armenia;2020-08-08;200.0;40185.0;8.0;785.0
OWID_LIC;;Low income;2022-04-13;221.0;1817042.0;5.0;43050.0
LSO;Africa;Lesotho;2020-11-13;15.0;2041.0;0.0;44.0
PER;South America;Peru;2020-11-06;0.0;914722.0;95.0;87128.0
POL;Europe;Poland;2022-01-14;16049.0;4281482.0;422.0;101841.0
MMR;Asia;Myanmar;2022-03-03;1819.0;593958.0;4.0;19379.0
CUB;North America;Cuba;2022-02-21;562.0;1065947.0;4.0;8491.0
AUS;Oceania;Australia;2022-01-15;112867.0;1726116.0;52.0;2673.0
ESP;Europe;Spain;2020-07-22;1357.0;267551.0;2.0;28426.0
LBN;Asia;Lebanon;2022-04-21;140.0;1096099.0;2.0;10370.0
DNK;Europe;Denmark;2022-03-15;9947.0;2968444.0;36.0;5232.0
BGR;Europe;Bulgaria;2020-03-10;0.0;4.0;;
PLW;Oceania;Palau;2022-01-11;8.0;28.0;;
VNM;Asia;Vietnam;2021-06-22;252.0;13782.0;0.0;69.0
DNK;Europe;Denmark;2021-02-01;488.0;198960.0;20.0;2145.0
BLR;Europe;Belarus;2020-07-24;158.0;66846.0;5.0;524.0
POL;Europe;Poland;2020-10-04;1934.0;100074.0;26.0;2630.0
PRY;South America;Paraguay;2021-02-05;867.0;136890.0;12.0;2791.0
TWN;Asia;Taiwan;2020-11-23;1.0;618.0;0.0;7.0
ARE;Asia;United Arab Emirates;2021-06-16;2011.0;603961.0;4.0;1738.0
PYF;Oceania;French Polynesia;2021-03-13;0.0;18527.0;0.0;141.0
SUR;South America;Suriname;2020-11-06;2.0;5227.0;0.0;112.0
EST;Europe;Estonia;2021-02-26;1203.0;62830.0;8.0;575.0
OWID_EUN;;European Union;2020-11-02;260071.0;6802852.0;1913.0;177639.0
IRQ;Asia;Iraq;2021-02-25;4074.0;684362.0;27.0;13351.0
CHN;Asia;China;2020-02-25;508.0;77660.0;70.0;2663.0
BDI;Africa;Burundi;2021-12-21;370.0;23009.0;0.0;38.0
PYF;Oceania;French Polynesia;2021-01-08;46.0;17241.0;1.0;122.0
AIA;North America;Anguilla;2020-11-24;0.0;4.0;;
TKL;Oceania;Tokelau;2021-07-08;;;;
LUX;Europe;Luxembourg;2022-04-03;0.0;216979.0;0.0;1037.0
PRT;Europe;Portugal;2021-01-28;16432.0;685383.0;303.0;11608.0
OWID_KOS;Europe;Kosovo;2022-03-10;37.0;226766.0;1.0;3123.0
SPM;North America;Saint Pierre and Miquelon;2021-10-22;0.0;32.0;;
TWN;Asia;Taiwan;2020-02-16;2.0;20.0;1.0;1.0
IND;Asia;India;2020-09-11;97570.0;4659984.0;1201.0;77472.0
MDV;Asia;Maldives;2020-11-01;42.0;11701.0;0.0;38.0
ZWE;Africa;Zimbabwe;2021-07-22;2301.0;93421.0;61.0;2870.0
SPM;North America;Saint Pierre and Miquelon;2021-02-21;0.0;24.0;;
SGP;Asia;Singapore;2021-12-18;271.0;275655.0;1.0;810.0
GTM;North America;Guatemala;2021-04-25;391.0;221698.0;15.0;7410.0
MWI;Africa;Malawi;2020-10-03;0.0;5783.0;0.0;179.0
BRA;South America;Brazil;2021-01-29;59503.0;9127507.0;1087.0;222888.0
NZL;Oceania;New Zealand;2021-11-26;148.0;11114.0;0.0;42.0
MDG;Africa;Madagascar;2021-11-21;0.0;43672.0;0.0;964.0
NGA;Africa;Nigeria;2022-03-21;0.0;255103.0;0.0;3142.0
MRT;Africa;Mauritania;2021-12-22;57.0;40239.0;2.0;859.0
KAZ;Asia;Kazakhstan;2020-05-11;117.0;5207.0;1.0;32.0
VCT;North America;Saint Vincent and the Grenadines;2021-05-26;17.0;2006.0;0.0;12.0
KAZ;Asia;Kazakhstan;2022-04-01;18.0;1393820.0;1.0;19012.0
MEX;North America;Mexico;2020-03-31;121.0;1215.0;1.0;29.0
MMR;Asia;Myanmar;2021-10-15;1329.0;485646.0;42.0;18297.0
ZWE;Africa;Zimbabwe;2020-07-26;78.0;2512.0;0.0;34.0
CYP;Europe;Cyprus;2021-03-21;407.0;42557.0;1.0;243.0
QAT;Asia;Qatar;2020-03-30;59.0;693.0;0.0;1.0
UKR;Europe;Ukraine;2020-11-03;9116.0;423683.0;165.0;7749.0
VCT;North America;Saint Vincent and the Grenadines;2020-09-29;0.0;64.0;;
OWID_OCE;;Oceania;2020-06-09;8.0;8885.0;0.0;124.0
DEU;Europe;Germany;2020-06-27;687.0;193243.0;6.0;8954.0
CAN;North America;Canada;2021-03-27;4122.0;968278.0;36.0;23430.0
UZB;Asia;Uzbekistan;2020-12-06;302.0;74053.0;0.0;611.0
EGY;Africa;Egypt;2021-03-31;699.0;202131.0;39.0;11995.0
MAR;Africa;Morocco;2021-08-25;8008.0;829137.0;85.0;12079.0
PAK;Asia;Pakistan;2021-06-28;735.0;956392.0;23.0;22254.0
GUY;South America;Guyana;2022-02-02;276.0;60385.0;5.0;1176.0
GNQ;Africa;Equatorial Guinea;2020-04-12;3.0;21.0;;
NIC;North America;Nicaragua;2020-05-17;0.0;25.0;0.0;8.0
OWID_LMC;;Lower middle income;2022-04-14;30565.0;90164621.0;159.0;1304374.0
OWID_KOS;Europe;Kosovo;2020-03-28;2.0;88.0;0.0;1.0
PER;South America;Peru;2022-01-28;0.0;3120401.0;0.0;204940.0
BGR;Europe;Bulgaria;2020-08-02;119.0;11955.0;3.0;388.0
LTU;Europe;Lithuania;2020-11-21;1978.0;44699.0;20.0;412.0
RWA;Africa;Rwanda;2021-07-04;889.0;42585.0;5.0;470.0
FIN;Europe;Finland;2020-10-08;306.0;12009.0;2.0;336.0
TUN;Africa;Tunisia;2021-08-09;2968.0;613628.0;158.0;21089.0
ARG;South America;Argentina;2020-11-26;9043.0;1399431.0;227.0;37941.0
GEO;Asia;Georgia;2020-03-13;1.0;25.0;;
PYF;Oceania;French Polynesia;2020-08-26;43.0;415.0;;
TUN;Africa;Tunisia;2021-08-02;1243.0;596775.0;159.0;20226.0
TWN;Asia;Taiwan;2020-07-05;0.0;449.0;0.0;7.0
ESP;Europe;Spain;2020-07-17;1400.0;260255.0;4.0;28420.0
SHN;Africa;Saint Helena;2021-05-25;0.0;4.0;;
CPV;Africa;Cape Verde;2021-11-04;5.0;38233.0;0.0;349.0
ESP;Europe;Spain;2021-09-20;5988.0;4935534.0;118.0;85901.0
BWA;Africa;Botswana;2020-08-27;0.0;1562.0;0.0;3.0
OWID_SAM;;South America;2021-01-18;59141.0;14697072.0;1744.0;448444.0
PER;South America;Peru;2020-07-05;3638.0;302718.0;517.0;40625.0
NZL;Oceania;New Zealand;2021-01-10;3.0;2222.0;0.0;25.0
PAN;North America;Panama;2021-02-16;572.0;333251.0;13.0;5655.0
NZL;Oceania;New Zealand;2021-03-20;9.0;2453.0;0.0;26.0
LCA;North America;Saint Lucia;2020-07-28;0.0;24.0;;
ABW;North America;Aruba;2020-12-29;50.0;5373.0;0.0;49.0
ZWE;Africa;Zimbabwe;2021-09-11;57.0;126220.0;4.0;4536.0
OWID_WRL;;World;2020-07-18;235324.0;14288255.0;6500.0;634080.0
ESP;Europe;Spain;2020-04-09;5002.0;153222.0;655.0;15447.0
AGO;Africa;Angola;2020-03-25;0.0;3.0;;
BHS;North America;Bahamas;2021-10-16;0.0;21580.0;0.0;590.0
PHL;Asia;Philippines;2021-04-15;11405.0;904285.0;147.0;15594.0
COK;Oceania;Cook Islands;2022-04-08;136.0;3171.0;;
KAZ;Asia;Kazakhstan;2021-11-20;1148.0;1045783.0;0.0;17625.0
GIN;Africa;Guinea;2021-08-07;370.0;26847.0;14.0;257.0
GHA;Africa;Ghana;2022-03-19;0.0;160791.0;0.0;1445.0
BHR;Asia;Bahrain;2022-03-16;1196.0;541184.0;0.0;1464.0
AFG;Asia;Afghanistan;2020-02-27;0.0;5.0;;
TLS;Asia;Timor;2021-10-05;17.0;19609.0;1.0;119.0
LVA;Europe;Latvia;2021-02-24;983.0;83445.0;17.0;1587.0
SOM;Africa;Somalia;2020-07-04;17.0;2961.0;2.0;92.0
SDN;Africa;Sudan;2021-11-30;258.0;43084.0;18.0;3159.0
SVK;Europe;Slovakia;2021-07-31;86.0;776444.0;4.0;12540.0
RWA;Africa;Rwanda;2021-09-29;168.0;97358.0;5.0;1264.0
EGY;Africa;Egypt;2020-06-29;1566.0;66754.0;83.0;2872.0
EGY;Africa;Egypt;2022-01-27;1985.0;417453.0;36.0;22496.0
KOR;Asia;South Korea;2022-01-20;6766.0;719269.0;21.0;6501.0
SWE;Europe;Sweden;2020-05-04;476.0;23169.0;90.0;2769.0
TJK;Asia;Tajikistan;2020-08-28;36.0;8449.0;1.0;68.0
OWID_SAM;;South America;2021-07-18;48162.0;34571070.0;1401.0;1054083.0
ITA;Europe;Italy;2020-05-10;802.0;219070.0;165.0;30560.0
CRI;North America;Costa Rica;2022-02-19;0.0;783437.0;0.0;7894.0
FSM;Oceania;Micronesia (country);2021-03-26;0.0;1.0;;
SGP;Asia;Singapore;2021-11-05;1767.0;212745.0;9.0;468.0
SYR;Asia;Syria;2021-05-25;65.0;24252.0;5.0;1745.0
MWI;Africa;Malawi;2020-10-27;3.0;5897.0;0.0;183.0
MRT;Africa;Mauritania;2021-06-29;71.0;20747.0;0.0;487.0
UKR;Europe;Ukraine;2020-03-09;0.0;1.0;;
VIR;North America;United States Virgin Islands;2020-05-30;;;;
VEN;South America;Venezuela;2020-09-10;1072.0;57823.0;8.0;460.0
PAK;Asia;Pakistan;2020-06-15;4443.0;148921.0;110.0;2839.0
LBY;Africa;Libya;2020-09-13;433.0;22781.0;8.0;362.0
CAN;North America;Canada;2020-03-30;1232.0;9478.0;41.0;244.0
GTM;North America;Guatemala;2020-10-21;196.0;102415.0;21.0;3567.0
PAK;Asia;Pakistan;2021-04-21;5857.0;778238.0;98.0;16698.0
GNB;Africa;Guinea-Bissau;2022-03-23;0.0;8124.0;0.0;169.0
ARG;South America;Argentina;2021-01-21;11396.0;1843077.0;139.0;46355.0
DMA;North America;Dominica;2021-05-28;4.0;188.0;;
NPL;Asia;Nepal;2021-06-14;2049.0;610521.0;53.0;8465.0
LVA;Europe;Latvia;2020-06-20;1.0;1111.0;0.0;30.0
GMB;Africa;Gambia;2022-02-11;0.0;11911.0;0.0;365.0
CHN;Asia;China;2022-04-01;9040.0;237038.0;0.0;4638.0
IRN;Asia;Iran;2021-06-06;5612.0;2966363.0;122.0;81063.0
MUS;Africa;Mauritius;2021-01-02;0.0;527.0;0.0;10.0
BMU;North America;Bermuda;2021-03-09;0.0;724.0;0.0;12.0
TLS;Asia;Timor;2022-01-22;0.0;19866.0;0.0;122.0
CAF;Africa;Central African Republic;2020-05-11;0.0;143.0;;
TON;Oceania;Tonga;2021-10-19;;;;
MNP;Oceania;Northern Mariana Islands;2021-01-14;;;;
PER;South America;Peru;2020-12-14;4030.0;984973.0;105.0;90902.0
SSD;Africa;South Sudan;2021-05-22;0.0;10652.0;0.0;115.0
COG;Africa;Congo;2020-11-24;0.0;5632.0;0.0;93.0
MWI;Africa;Malawi;2021-09-05;18.0;60821.0;4.0;2210.0
GUY;South America;Guyana;2020-11-12;44.0;4662.0;1.0;138.0
BTN;Asia;Bhutan;2021-04-11;8.0;918.0;0.0;1.0
JAM;North America;Jamaica;2021-08-28;835.0;65734.0;18.0;1483.0
OWID_EUR;;Europe;2020-02-01;6.0;23.0;0.0;
JAM;North America;Jamaica;2022-03-24;13.0;128607.0;2.0;2874.0
MHL;Oceania;Marshall Islands;2021-08-27;0.0;4.0;;
BLZ;North America;Belize;2021-01-17;51.0;11580.0;0.0;281.0
TCD;Africa;Chad;2020-10-21;5.0;1404.0;3.0;96.0
PER;South America;Peru;2020-10-21;3242.0;874118.0;137.0;85355.0
HND;North America;Honduras;2020-03-25;6.0;36.0;;
STP;Africa;Sao Tome and Principe;2021-02-25;47.0;1719.0;0.0;27.0
BRA;South America;Brazil;2020-09-13;14020.0;4332991.0;405.0;131746.0
TCD;Africa;Chad;2021-07-30;1.0;4973.0;0.0;174.0
NCL;Oceania;New Caledonia;2020-04-16;0.0;18.0;;
BLR;Europe;Belarus;2021-03-07;1079.0;295511.0;9.0;2038.0
OMN;Asia;Oman;2021-05-13;0.0;202713.0;0.0;2148.0
VAT;Europe;Vatican;2020-05-19;0.0;12.0;;
HUN;Europe;Hungary;2020-04-15;67.0;1579.0;12.0;134.0
NCL;Oceania;New Caledonia;2020-11-26;0.0;32.0;;
SDN;Africa;Sudan;2022-01-01;0.0;46518.0;0.0;3331.0
NAM;Africa;Namibia;2021-06-09;515.0;60329.0;14.0;950.0
TKM;Asia;Turkmenistan;2021-08-28;;;;
TCA;North America;Turks and Caicos Islands;2020-10-23;1.0;699.0;0.0;6.0
OWID_INT;;International;2021-05-10;0.0;721.0;0.0;15.0
KHM;Asia;Cambodia;2020-12-30;2.0;366.0;;
NGA;Africa;Nigeria;2022-01-29;89.0;253001.0;1.0;3135.0
GIB;Europe;Gibraltar;2021-06-15;0.0;4312.0;0.0;94.0
DZA;Africa;Algeria;2021-04-26;190.0;121112.0;10.0;3217.0
PSE;Asia;Palestine;2021-05-29;269.0;307838.0;3.0;3492.0
MKD;Europe;North Macedonia;2021-05-09;135.0;154026.0;14.0;5093.0
NGA;Africa;Nigeria;2020-05-07;381.0;3526.0;4.0;107.0
BRB;North America;Barbados;2021-09-30;201.0;8381.0;5.0;74.0
OWID_INT;;International;2020-04-23;0.0;721.0;0.0;15.0
LKA;Asia;Sri Lanka;2022-03-25;234.0;660633.0;2.0;16452.0
ZMB;Africa;Zambia;2020-04-06;0.0;39.0;0.0;1.0
PAK;Asia;Pakistan;2021-04-29;5112.0;820823.0;131.0;17811.0
NAM;Africa;Namibia;2020-07-06;73.0;485.0;;
MLT;Europe;Malta;2021-12-18;291.0;41571.0;0.0;471.0
DMA;North America;Dominica;2021-10-10;58.0;4006.0;0.0;26.0
TGO;Africa;Togo;2020-04-02;3.0;39.0;0.0;2.0
BES;North America;Bonaire Sint Eustatius and Saba;2021-11-17;10.0;2643.0;0.0;21.0
NIC;North America;Nicaragua;2021-10-04;0.0;14448.0;0.0;204.0
ATG;North America;Antigua and Barbuda;2021-04-20;0.0;1217.0;0.0;31.0
VNM;Asia;Vietnam;2022-01-21;15935.0;2110737.0;177.0;36443.0
MMR;Asia;Myanmar;2021-07-09;4320.0;184375.0;64.0;3685.0
TZA;Africa;Tanzania;2021-01-23;0.0;509.0;0.0;21.0
STP;Africa;Sao Tome and Principe;2021-08-07;2.0;2470.0;0.0;37.0
NPL;Asia;Nepal;2020-04-29;3.0;57.0;;
TCA;North America;Turks and Caicos Islands;2021-08-15;0.0;2568.0;0.0;19.0
GIN;Africa;Guinea;2020-12-06;0.0;13233.0;0.0;76.0
GRC;Europe;Greece;2022-03-06;9213.0;2508472.0;51.0;26194.0
ITA;Europe;Italy;2021-01-07;18416.0;2220361.0;414.0;77291.0
ZAF;Africa;South Africa;2020-12-02;4173.0;796472.0;65.0;21709.0
GGY;Europe;Guernsey;2021-05-22;;;;
LKA;Asia;Sri Lanka;2021-05-01;1716.0;109862.0;9.0;687.0
TJK;Asia;Tajikistan;2021-04-06;0.0;13714.0;0.0;91.0
NPL;Asia;Nepal;2021-04-11;303.0;280028.0;1.0;3040.0
PSE;Asia;Palestine;2022-01-19;933.0;478084.0;4.0;5031.0
CHN;Asia;China;2020-10-23;39.0;91227.0;0.0;4634.0
PAN;North America;Panama;2021-09-16;373.0;463459.0;7.0;7166.0
ATG;North America;Antigua and Barbuda;2020-07-13;0.0;74.0;0.0;3.0
GUY;South America;Guyana;2020-12-25;23.0;6289.0;0.0;162.0
JOR;Asia;Jordan;2020-09-27;431.0;8492.0;2.0;45.0
MAC;Asia;Macao;2020-07-28;0.0;46.0;;
MLI;Africa;Mali;2021-07-06;3.0;14454.0;0.0;527.0
UKR;Europe;Ukraine;2022-02-08;35899.0;4542568.0;266.0;108417.0
SSD;Africa;South Sudan;2021-05-17;0.0;10652.0;0.0;115.0
GTM;North America;Guatemala;2020-07-11;979.0;28598.0;33.0;1172.0
KHM;Asia;Cambodia;2021-11-04;83.0;118870.0;6.0;2813.0
CYP;Europe;Cyprus;2021-05-31;44.0;73483.0;0.0;361.0
VGB;North America;British Virgin Islands;2021-02-16;0.0;114.0;0.0;1.0
MLI;Africa;Mali;2020-05-30;24.0;1250.0;3.0;76.0
OWID_HIC;;High income;2020-09-30;116766.0;12459950.0;1732.0;426998.0
ARM;Asia;Armenia;2020-09-28;174.0;49574.0;6.0;957.0
MAC;Asia;Macao;2021-09-04;0.0;63.0;;
BWA;Africa;Botswana;2021-03-16;0.0;34999.0;0.0;447.0
KAZ;Asia;Kazakhstan;2020-04-07;35.0;697.0;0.0;6.0
